city,district,latitude,longitude,geohash,cold_price,currency,object_age,flat_area,room_count,distance_to_centre
Hamburg,Kleiner Grasbrook,53.52963,9.992363,u1x0e2u0wymb,768,EUR,,64,2,0.372313461
Hamburg,Winterhude,53.605324,10.010717,u1x0gy99dset,1900,EUR,,100,3.5,1.092363256
Hamburg,Winterhude,53.591103,10.000138,u1x0gecyu1em,3568.27,EUR,105,223.04,6,0.636432633
Hamburg,Barmbek-Süd,53.575069,10.024178,u1x0u153kk8z,2000,EUR,123,77,2,1.368327957
Hamburg,Hummelsbüttel,53.637,10.04693,u1x1hs7fnmmz,2135,EUR,,134,5,0.575616085
Hamburg,Lurup,53.636542,9.891103,u1x11h4rx2hg,1450,EUR,3,85,3,4.968254807
Hamburg,Barmbek-Süd,53.523019,9.987794,u1x07r8fhmyu,1194,EUR,,56,,7.30783731
Hamburg,Barmbek-Süd,53.576927,10.024746,u1x0u17u1x06,794.89,EUR,,24.11,1,1.265159601
Hamburg,Barmbek-Süd,53.576927,10.024746,u1x0u17u1x06,674.1,EUR,,22.47,1,1.265159601
Hamburg,Barmbek-Süd,53.623807,9.970099,u1x14cuj24hs,3490,EUR,119,100,4,6.866551048
Hamburg,Wandsbek,53.5769,10.091796,u1x0v9ks5fh9,459,EUR,,30,2,1.078220411
Hamburg,Winterhude,53.587933,10.012955,u1x0gg7hqf8r,1725,EUR,95,63,2,1.116632656
Hamburg,Uhlenhorst,53.601629,10.013265,u1x0gvgkjgze,1450,EUR,9,67,2,3.349339776
Hamburg,Winterhude,53.604022,10.053878,u1x0uy3403fy,727,EUR,,55,2,3.409595071
Hamburg,Barmbek-Süd,53.575844,10.02949,u1x0u1pmbj1y,1462.58,EUR,73,76.46,3,1.013526163
Hamburg,Neustadt,53.551189,9.978985,u1x0ehdqr1nt,720,EUR,,65,3,0.145525108
Hamburg,Borgfelde,53.554506,10.030714,u1x0sm21se6r,1000,EUR,,70,2.5,0.180434848
Hamburg,Osdorf,53.518312,9.820567,u1wbrqxngb3w,1250,EUR,0,69,2,6.708155215
Hamburg,Hamm,53.545522,10.04951,u1x0setv68cb,1200,EUR,,70,3,0.888673044
Hamburg,Eppendorf,53.603401,9.97211,u1x0fyjqrn0n,1650,EUR,3,89.13,3,1.74422873
Hamburg,Rothenburgsort,53.537781,10.042581,u1x0sd2b1jep,1062,EUR,0,59,2,0.556230937
Hamburg,Rothenburgsort,53.537781,10.042581,u1x0sd2b1jep,1275,EUR,0,75,3,0.556230937
Hamburg,Rothenburgsort,53.537781,10.042581,u1x0sd2b1jep,1419,EUR,0,86,4,0.556230937
Hamburg,Winterhude,53.642774,10.040323,u1x1hmr5u3z7,700,EUR,,61,3,5.691566546
Hamburg,Hamm,53.550732,10.044182,u1x0ss9gw7uz,950,EUR,0,61,1,0.558258875
Hamburg,Hamm,53.57839,10.097297,u1x0vc8sspf3,2010,EUR,69,97,3,4.113852642
Hamburg,Winterhude,53.599651,9.993402,u1x0gmsbx5hs,682.4,EUR,29,62.32,1,0.777911789
Hamburg,Eilbek,53.599682,10.066658,u1x0vjd2f0um,1200,EUR,,77,3,3.885270713
Hamburg,Osdorf,53.60379,9.865387,u1x0bqrb8ntw,2603,EUR,3,137.1,4,3.346839007
Hamburg,Winterhude,53.649508,10.035046,u1x1hqe7190s,835,EUR,122,43,2,6.254895651
Hamburg,Groß Borstel,53.655996,10.004525,u1x15xv0f6de,700,EUR,,45,1.5,5.396230523
Hamburg,Harburg,53.462458,9.984839,u1x05hw9rse8,560,EUR,,75,2,0.711017738
Hamburg,Steinwerder,53.52452,9.959131,u1x06xu4btdq,506,EUR,,85,4,1.65378266
Hamburg,Hamm,53.55786,10.04023,u1x0smzj4kdp,892,EUR,,68,3,0.880527201
Hamburg,Winterhude,53.532029,9.960231,u1x0d9hydjqx,850,EUR,,52,2,7.714173363
Hamburg,Winterhude,53.585064,10.026223,u1x0u4ugegvt,1400,EUR,97,57,2,1.941660813
Hamburg,Groß Borstel,53.657529,9.935426,u1x1604cb0qs,788,EUR,93,59,3,6.413808769
Hamburg,Barmbek-Süd,53.577419,10.035847,u1x0u37zh4vc,900,EUR,,39.38,1,0.560442745
Hamburg,Hamm,53.558191,10.047242,u1x0stupjdqt,1000,EUR,,59,3,0.591894761
Hamburg,Eimsbüttel,53.648583,9.965537,u1x14y2ttudz,590,EUR,,49,2,8.425119599
Hamburg,Hamm,53.557963,10.049695,u1x0stvvwzgt,970,EUR,,70,3,0.513541121
Hamburg,Eimsbüttel,53.570222,9.962448,u1x0f8nmjv5t,1010,EUR,,56,3,0.409383522
Hamburg,Eimsbüttel,53.629204,9.956016,u1x14dcszbpw,1399,EUR,,94,3,6.258341147
Hamburg,Lokstedt,53.605558,9.957209,u1x0fwde5b31,727,EUR,,55,2,0.482568215
Hamburg,Hummelsbüttel,53.643059,10.03512,u1x1hm7m7nzz,670,EUR,,38,2,0.469330497
Hamburg,Eimsbüttel,53.641715,9.96317,u1x14tnvwsqj,557,EUR,,62,2,7.654603257
Hamburg,Niendorf,53.560566,9.892193,u1x09n7kbv1t,1400,EUR,,80,3,8.639684235
Hamburg,Eilbek,53.567532,10.045013,u1x0sxdt3z8x,410,EUR,67,29.17,1,0.137418843
Hamburg,Horn,53.551665,10.091809,u1x0tsu9h1yh,1300,EUR,,88,3,0.327930694
Hamburg,Steinwerder,53.535652,9.979664,u1x0e1fgz0bg,420,EUR,,47,2,1.265316095
Hamburg,Winterhude,53.599739,10.005097,u1x0gtt3pet1,723.39,EUR,95,46.67,2,0.38162648
Hamburg,Lurup,53.593441,9.869801,u1x0bs6urj90,2200,EUR,1,130,4,0.319008059
Hamburg,Lurup,53.593441,9.869801,u1x0bs6urj90,1050,EUR,1,67,2,0.319008059
Hamburg,Wilhelmsburg,53.48834,10.03991,u1x0k3qb4v72,405,EUR,,52,2,2.923804633
Hamburg,Tatenberg,53.492939,10.087486,u1x0md16zqwd,405,EUR,,52,2,0.520275588
Hamburg,Groß Flottbek,53.562119,9.890684,u1x09ndjvwst,750,EUR,,65,3,0.848828713
Hamburg,Lurup,53.551649,9.845944,u1x08hc8gngv,1720,EUR,8,100.63,3,4.966259863
Hamburg,Eilbek,53.567707,10.047013,u1x0sxsn827g,470,EUR,68,50,1,0.101773149
Hamburg,Barmbek-Süd,53.640978,10.06441,u1x1jj09mg01,770,EUR,,70,3,6.935147737
Hamburg,Groß Borstel,53.609322,9.973561,u1x0fzq8bvfn,1182,EUR,28,85,2,0.886271982
Hamburg,Barmbek-Süd,53.580635,10.038393,u1x0u6j9zd23,537,EUR,67,55.22,2,0.331343177
Hamburg,Nienstedten,53.498137,9.783517,u1wbqeh1hrx1,2490,EUR,47,140,4,7.252558319
Hamburg,Hamm,53.559925,10.05224,u1x0swrc4jtm,1242,EUR,66,69,3,0.723422426
Hamburg,Bramfeld,53.627305,10.084067,u1x1j6wcxy1q,633,EUR,,53,2,1.213979062
Hamburg,Barmbek-Süd,53.578872,10.039443,u1x0u3wrxcxk,1120,EUR,,70,2,0.275456226
Hamburg,Farmsen-Berne,53.607929,10.112482,u1x0yp58vfm0,595,EUR,,53,2.5,0.235083001
Hamburg,Winterhude,53.586649,10.005289,u1x0gejsu5kh,707,EUR,,58,3,1.087422655
Hamburg / Eidelstedt,Eidelstedt,53.634299,9.920465,u1x11ezf7tfz,2000,EUR,55,65,3,4.380571787
Hamburg,Hamm,53.561729,10.055341,u1x0syd5dmvw,1476,EUR,5,90,2,0.959304416
Hamburg,Eidelstedt,53.640509,9.853299,u1x10hyywe87,1783,EUR,3,94.64,2,5.722689972
Hamburg,Osdorf,53.572132,9.837662,u1wbzbe861hr,888.3,EUR,,59.22,2,1.501957574
Hamburg,Eilbek,53.573082,10.051155,u1x0u8xjbfk6,1350,EUR,0,50,2,0.756802634
Hamburg,Hamm,53.553421,10.060711,u1x0svjgr91z,850,EUR,17,56.42,2,0.622045713
Hamburg,Eilbek,53.583509,10.032443,u1x0u696sf59,408.3,EUR,55,18.45,1,2.08183256
Hamburg,Hamm,53.498469,10.120109,u1x0q715ptkn,356,EUR,,45,2,7.6195721
Hamburg,Alsterdorf,53.595811,9.97968,u1x0ghffprkc,3200,EUR,23,155,4.5,2.287834563
Hamburg,St. Georg,53.554356,10.013365,u1x0ev788rd1,550,EUR,,60,2,0.31610333
Hamburg,Iserbrook,53.596946,9.809963,u1wbzjp2udys,995,EUR,,65,2,2.411664386
Hamburg,Hamm,53.563984,10.060497,u1x0szjbfd66,769.6,EUR,68,60.33,2,1.320296553
Hamburg,Niendorf,53.618507,9.945474,u1x142fn6q4u,1120,EUR,51,82.08,2.5,1.310593276
Hamburg,Winterhude,53.605515,10.014018,u1x0gyefz830,1260,EUR,0,64.25,2,1.217069323
Hamburg,Winterhude,53.605515,10.014018,u1x0gyefz830,1890,EUR,0,95.65,3,1.217069323
Hamburg,Winterhude,53.605515,10.014018,u1x0gyefz830,2180,EUR,0,117.2,4,1.217069323
Hamburg,Winterhude,53.605515,10.014018,u1x0gyefz830,3020,EUR,0,160.96,5,1.217069323
Hamburg,Eimsbüttel,53.627454,9.93898,u1x144t6e1bx,740,EUR,,71,3,6.194060614
Hamburg,Barmbek-Süd,53.581766,10.041756,u1x0ud20mv5u,1450,EUR,,115,4,0.231251578
Hamburg,Barmbek-Nord,53.599139,10.050573,u1x0utqte7dq,511,EUR,,62,2,0.165461197
Hamburg,Borgfelde,53.553013,10.02969,u1x0sjp2utnv,700,EUR,,47,2,0.32726821
Hamburg,Eidelstedt,53.614841,9.902082,u1x11263p4z2,1170,EUR,9,72.17,2.5,1.433119723
Hamburg,Hamm,53.559254,10.06558,u1x0tn1t3086,550,EUR,71,47.12,2,1.143617024
Hamburg,Iserbrook,53.608937,9.877162,u1x0bz0qdw1v,1350,EUR,2,115,4.5,4.717925403
Hamburg,Alsterdorf,53.646535,10.039015,u1x1hqn1wnbn,3950,EUR,0,209,6.5,4.624237741
Hamburg,Alsterdorf,53.611156,10.008875,u1x0gz85xey4,3200,EUR,2,128.36,3,0.335953194
Hamburg,Alsterdorf,53.611156,10.008875,u1x0gz85xey4,2200,EUR,1,88.23,3,0.335953194
Hamburg,Alsterdorf,53.611156,10.008875,u1x0gz85xey4,2300,EUR,1,93.22,3,0.335953194
Hamburg / Barmbek,Barmbek-Nord,53.54933,10.095719,u1x0tsr7rq9e,1300,EUR,67,65,1,5.399087226
Hamburg,Blankenese,53.536221,9.809478,u1wbx1zp16uv,967,EUR,87,60,2,2.403810814
Hamburg,Altstadt,53.550065,10.003193,u1x0eskper9k,720,EUR,,52,2,0.361079965
Hamburg,Alsterdorf,53.614307,10.002028,u1x1585mbphw,675,EUR,,50,2,0.436360343
Hamburg,Hausbruch,53.421176,9.868466,u1rpbt1bzuvx,1155,EUR,,72.2,3,5.722047696
Hamburg,Barmbek-Nord,53.591438,10.048928,u1x0usj2ubpg,1800,EUR,65,53.44,3,0.83088048
Hamburg,Alsterdorf,53.626195,9.983408,u1x154menr29,8950,EUR,98,404,11,2.203306382
Hamburg,Bramfeld,53.61313,10.099175,u1x0vzczpgf9,784,EUR,,58,2,1.39216145
Hamburg,Bramfeld,53.628842,10.088856,u1x1jdf6xksr,363,EUR,,46,2,1.48750189
Hamburg,Barmbek-Nord,53.624776,9.988733,u1x1561dfqg0,1999,EUR,1,89,2,4.859971659
Hamburg,Ohlsdorf,53.623767,10.027819,u1x1h1yj14ev,600,EUR,,47,2,0.70067566
Hamburg,Barmbek-Nord,53.576775,10.102346,u1x0vck73dxp,2009,EUR,,89,2,4.343863082
Hamburg,Marienthal,53.570601,10.104817,u1x0vbnp77cd,600,EUR,,50,2,1.601576792
Hamburg,Barmbek-Nord,53.581946,10.004275,u1x0gdkckw8j,2029,EUR,,89,2,3.452200298
Hamburg,Barmbek-Nord,53.545757,10.001035,u1x0eedw9h84,2039,EUR,,89,2,6.675963036
Hamburg,Barmbek-Nord,53.641106,10.02873,u1x1hjndn6gj,715,EUR,,69,2.5,4.864494458
Hamburg,Horn,53.55357,10.073308,u1x0tjphjj4b,948.26,EUR,63,78.89,4,1.032600308
Hamburg,Horn,53.549755,10.075601,u1x0tk2vftbe,417.84,EUR,73,40.1,1,1.001652334
Hamburg,Wandsbek,53.576775,10.066129,u1x0v13gmf9z,920,EUR,75,52.4,2,0.626896818
Hamburg,Eidelstedt,53.645537,9.964963,u1x14vb7bkyv,994,EUR,14,76.4,3,5.540453737
Hamburg,Iserbrook,53.611749,9.853975,u1x0bpxrn627,2400,EUR,23,145,5,4.113821041
Hamburg,Barmbek-Nord,53.595276,10.049701,u1x0ustzp584,770,EUR,85,77,3,0.415960164
Hamburg,Neugraben-Fischbek,53.535962,9.888206,u1x091bmefsu,930,EUR,42,63,2,7.52409098
Hamburg,Barmbek-Nord,53.614617,10.098647,u1x1jb1xg90b,1109,EUR,,36.5,1,3.765331963
Hamburg,Heimfeld,53.468525,9.959135,u1x04tsh8xmr,678.48,EUR,85,56.54,2.5,1.272503195
Hamburg,Heimfeld,53.467747,9.95112,u1x04mw0jyky,2534,EUR,3,181,5,0.780632341
Hamburg,Heimfeld,53.468311,9.96213,u1x04tw5qrwd,900,EUR,58,60,3,1.441662643
Hamburg,Wandsbek,53.574703,10.071298,u1x0v0vxq22p,1170,EUR,68,71,3,0.314866351
Hamburg,Eilbek,53.567459,10.046316,u1x0sxet04h5,586,EUR,,51,2,0.076493582
Hamburg,Heimfeld,53.467411,9.957025,u1x04t6qprzf,1284,EUR,8,103,4,1.092310256
Hamburg,Wandsbek,53.574696,10.071619,u1x0v0vzjxpq,1200,EUR,51,76.77,3,0.2965783
Hamburg,Heimfeld,53.467045,9.95769,u1x04t6ungxf,1274,EUR,8,98,3,1.116204306
Hamburg,Langenhorn,53.662124,10.006684,u1x178yss8uq,800,EUR,,60,2.5,0.168630329
Hamburg,Marienthal,53.511591,10.091989,u1x0mtkz87s6,709,EUR,67,62,2.5,5.987045743
Hamburg,Blankenese,53.504709,9.790396,u1wbqu1psb8m,3950,EUR,,226,4.5,5.929463623
Hamburg,Blankenese,53.562584,9.810238,u1wbxnz8ej7e,1100,EUR,59,32,1,0.73779528
Hamburg,Billwerder,53.521616,10.112761,u1x0qp7fh2m5,457,EUR,,59,2,2.882127559
Hamburg,Barmbek-Nord,53.595684,10.055744,u1x0uuf37zdh,980,EUR,,56,2,0.617959208
Hamburg,Heimfeld,53.524497,9.989183,u1x07rcfuc6t,724.5,EUR,,28,1,7.491058454
Hamburg,Alsterdorf,53.675963,10.068361,u1x1m57t1udp,680,EUR,,100,4,8.424996891
Hamburg,Alsterdorf,53.580212,9.991383,u1x0g3gx257n,826,EUR,122,43,2,3.471966427
Hamburg,Eppendorf,53.601891,9.980279,u1x0gjgmtkeq,700,EUR,,44,2,1.3508186
Hamburg,Blankenese,53.522695,9.763825,u1wbqptb397x,2150,EUR,0,107,3,4.658276728
Hamburg,Horn,53.545528,10.083977,u1x0t7wvm9yh,1220,EUR,,65,3,1.00354998
Schenefeld,In de Wisch 5,53.600098,9.836579,u1wbzvdg0yky,900,EUR,25,70,3.5,0.74442321
,,53.423317,10.004481,u1rpgtmj3k1e,1136,EUR,,100,4,23.23706189
Schenefeld,,53.659754,9.872604,u1x128mn8r5h,1800,EUR,86,130,4,6.916161425
Hamburg,Wandsbek,53.521474,10.132217,u1x0qx611vbs,3720,EUR,,240,6,7.126499156
Hamburg,Niendorf,53.596872,9.9891,u1x0gm1b6vhg,371,EUR,43,9,1,4.041870396
Hamburg-Wandsbek,Wandsbek,53.625373,10.103755,u1x1jfjq6w1f,822,EUR,0,44.22,2,5.796914164
Hamburg,Ohlsdorf,53.650255,10.05863,u1x1hysrrh6j,646,EUR,73,42.55,1,3.476431127
Hamburg,Wandsbek,53.574966,10.078626,u1x0v350c180,1026,EUR,,57,2,0.234407895
Hamburg,Horn,53.549641,10.086799,u1x0ts2vr2w7,665.06,EUR,70,50.46,2,0.511175377
Hamburg,Wandsbek,53.607206,10.051844,u1x0uwzs8gqp,998,EUR,45,50,2,3.805653993
Schenefeld,Alte Landstraße 3,53.600853,9.833272,u1wbzv8reg5n,919.34,EUR,28,85.03,4,61.40927029
Hamburg,Heimfeld,53.463177,9.964947,u1x04u8m84e1,1370.64,EUR,,114.22,2,1.512869062
Hamburg,Dulsberg,53.585323,10.072813,u1x0v4yv1s1y,995,EUR,58,66.53,3,0.720873312
Hamburg,Harburg,53.454351,9.994462,u1x057jdpv70,921,EUR,4,63.09,2,0.523205516
Hamburg,Horn,53.530117,10.118168,u1x0w0zgd3hc,730,EUR,,55,2,3.290117575
Hamburg,Harburg,53.461826,9.966798,u1x04u3tenxn,218.48,EUR,68,26.01,1,1.488219605
Hamburg / Blankenese,Blankenese,53.527154,9.740271,u1wbt8kdkb8q,2770,EUR,115,133,5,6.462474494
Hamburg-Schnelsen,Schnelsen,53.656704,9.874073,u1x10xyhfwd6,945,EUR,60,70,2.5,3.292071841
Hamburg,Harburg,53.463985,9.987281,u1x05kbd290m,1191,EUR,4,72.17,3,0.863263062
Hamburg,Horn,53.496045,10.054218,u1x0kf9m0386,1108,EUR,0,55.42,2,6.846878189
Hamburg,Niendorf,53.645113,9.899487,u1x11mb96vbe,1080,EUR,51,56,2,4.264838204
Hamburg,Eidelstedt,53.615407,9.893827,u1x110kkquk0,640,EUR,,62,3,1.870829297
Hamburg-Schnelsen,Schnelsen,53.63282,9.91062,u1x11e89y4mc,1485,EUR,1,98.71,4,0.309828818
Hamburg,Eißendorf,53.460381,9.966196,u1x04u1jm1q6,1000,EUR,49,45,1,1.150669713
Hamburg,Eißendorf,53.460381,9.966196,u1x04u1jm1q6,800,EUR,49,65,2.5,1.150669713
Schenefeld,,53.651709,9.768417,u1wcnqcpue7w,845,EUR,39,80,3,25.66707845
Schenefeld,,53.539717,9.796186,u1wbwft77wts,759,EUR,57,72,2.5,14.65451309
Schenefeld,Friedrich- Ebert- Alle 17,53.601593,9.8263,u1wbztg7cmhk,1500,EUR,19,115,4,
Schenefeld,,53.54211,9.768156,u1wbw70cqs9n,950,EUR,5,73.2,3,
Hamburg,Harburg,53.459328,9.971457,u1x04guzpv11,678.94,EUR,63,72.7,3,1.098747207
Hamburg,Wandsbek,53.57819,10.086506,u1x0v98g8deb,1112.84,EUR,,82.24,3,0.764065413
Hamburg,Schnelsen,53.633553,9.900562,u1x1179q5ffj,1050,EUR,29,84.45,3,1.27817458
Hamburg,Schnelsen,53.633553,9.900562,u1x1179q5ffj,785,EUR,29,62.49,2,1.27817458
Schenefeld,,53.661159,9.855594,u1x1228wgvp9,1170,EUR,3,86.5,3,4.934580923
Hamburg,Harburg,53.518121,10.002044,u1x07wem8sbd,430,EUR,,48,2,6.952507694
Hamburg-Fuhlsbüttel,Fuhlsbüttel,53.646438,10.049454,u1x1hwjc1kb5,1380,EUR,9,80,3,2.157065745
Hamburg,Blankenese,53.569164,9.796299,u1wbwzvqyrcy,2700,EUR,45,158,5,1.371686816
Hamburg / Fischbek,Neugraben-Fischbek,53.440006,9.842789,u1wbpbrq9e5k,465,EUR,51,37,1,3.113318833
Hamburg,Neugraben-Fischbek,53.471619,9.860681,u1x00qhqf80x,1035,EUR,4,61.4,2,1.221490557
Hamburg,Neugraben-Fischbek,53.446543,9.824858,u1wbp9dhxv9p,755,EUR,51,74,3,3.268027752
Hamburg,Eißendorf,53.456142,9.957108,u1x04e6s97jg,1257.5,EUR,10,88.37,3,0.619484627
Hamburg,Wandsbek,53.630852,10.125366,u1x1n7jn65kj,1160,EUR,4,56.5,2,6.928712962
Hamburg,Blankenese,53.536299,9.742159,u1wbt9yp8c2q,1450,EUR,,88,4,4.663367549
Hamburg,Eißendorf,53.455414,9.960039,u1x04ek8merm,928,EUR,50,84,3,0.515098339
Hamburg,Hoheluft-Ost,53.585273,9.97036,u1x0ffuhy4zk,800,EUR,,63,3,0.380465325
Hamburg,Fuhlsbüttel,53.630054,10.014666,u1x15gh3wwsj,495,EUR,111,38.1,2,0.627649052
Hamburg,Fuhlsbüttel,53.570058,9.992497,u1x0g2hk4n9g,990,EUR,1,45,2,7.218812051
Hamburg,Wandsbek,53.58128,10.09106,u1x0vdhjddx9,1580,EUR,116,79,4,1.181034692
Hamburg,Harburg,53.421386,9.953103,u1rpfmpdhh5s,600,EUR,118,51,2,4.484236648
Hamburg,Harburg,53.454845,9.982041,u1x055htn3m4,865,EUR,4,72.05,2,0.374986918
Rellingen,Wacholderweg 25,53.631184,9.867235,u1x10e3071rd,533,EUR,53,40.1,1.5,0.092212972
Hamburg,Schnelsen,53.642113,9.917399,u1x11tjxunss,350,EUR,,28,1,0.532461176
Hamburg,Eißendorf,53.451519,9.956699,u1x04dd1xvkf,633.33,EUR,,70.37,3,0.213867063
Hamburg,Wandsbek,53.583263,10.094655,u1x0vdw9ns0q,534,EUR,105,40,2,1.498334423
Hamburg,Niendorf,53.610321,9.989421,u1x0gr6nf2hj,680,EUR,,30,1,2.884793696
Hamburg,Sülldorf,53.622838,9.759914,u1wcn1dzwmx2,1275,EUR,3,86,3,5.195771448
Hamburg,Schnelsen,53.682397,9.883177,u1x12usdwsng,1264,EUR,49,79,3,5.52749456
Hamburg,Harburg,53.454159,9.984852,u1x055n9pcmq,687.75,EUR,69,45.85,2,0.277492057
Hamburg,Neuenfelde,53.515339,9.790914,u1wbqy1t2y4x,750,EUR,94,105,3,1.169500618
Hamburg,Harburg,53.453808,9.986283,u1x054zz1203,675,EUR,0,45,2.5,0.275326866
Hamburg,Harburg,53.451691,9.973343,u1x04fw6etrs,500.2,EUR,,61.45,2.5,1.047372271
Hamburg,Bramfeld,53.610863,10.069885,u1x0vps9vm4q,619.74,EUR,62,65.93,3,0.893725538
Hamburg,Harburg,53.452217,9.983451,u1x054ttxr2w,410,EUR,120,41,2,0.510168366
Hamburg,Eißendorf,53.500626,10.021311,u1x0k53r9rx1,1290,EUR,23,100,3,6.88081421
Hamburg,Fuhlsbüttel,53.687429,10.059848,u1x1kvmrgqnk,1790,EUR,21,172,4,6.580329804
Hamburg,Eißendorf,53.48546,9.985291,u1x070xp6hks,2000,EUR,0,90,3,4.21161158
Hamburg,Neugraben-Fischbek,53.469692,9.840261,u1wbpvv7w9n2,798.14,EUR,45,57.01,2,0.499988808
Hamburg,Neugraben-Fischbek,53.469692,9.840261,u1wbpvv7w9n2,1034.32,EUR,45,73.88,3,0.499988808
Rellingen,,53.594716,9.832404,u1wbzsxeze5v,825,EUR,41,75,2,13.44472234
Hamburg,Tonndorf,53.578274,10.106146,u1x0vcxh460t,1879,EUR,0,99,4,1.217275248
Hamburg,Eißendorf,53.445606,9.968821,u1x04c7p4r5d,400,EUR,56,27,1,0.835357504
Hamburg,Neugraben-Fischbek,53.518233,9.866329,u1x02w8qq1sp,990,EUR,,58,2,5.166336056
Hamburg,Billstedt,53.537178,10.117109,u1x0w4ph9tr4,452,EUR,69,38.02,2,1.353332932
Cranz,Cranz,53.52903,9.77355,u1wbw2svhnrj,630,EUR,54,69.73,3,13.41093832
Rosengarten,Ehestorf,53.480718,9.875793,u1x00xz7f8kv,1301.55,EUR,38,50,2,4.591887892
Hamburg,Tonndorf,53.58844,10.10421,u1x0vgmxm1m0,710,EUR,5,45.77,2,0.893756693
Hamburg,Neugraben-Fischbek,53.451038,9.858276,u1x0066wf7xm,1395.07,EUR,1,121.31,4,2.750575131
Halstenbek,Königstraße 32,53.633827,9.844947,u1x1058zeyh8,1430,EUR,8,95.88,3,0.005913765
Hamburg,Billstedt,53.540127,10.120706,u1x0w69tve13,373.6,EUR,20,49.63,2,0.983627664
Hamburg,Eißendorf,53.442383,9.946851,u1x042gh6qm8,916,EUR,29,78,2,1.263147102
Hamburg,Tonndorf,53.582954,10.111135,u1x0y46xqd8d,620,EUR,33,41,1,0.60749145
Halstenbek,,53.620108,9.810567,u1wcp1pzfb8g,1441.5,EUR,5,93.01,3,20.58522074
Hamburg,Bramfeld,53.61528,10.082112,u1x1j2medhxe,1050,EUR,,60,2,0.266473628
Hamburg,Bramfeld,53.67143,10.057266,u1x1kfe6xr9n,330,EUR,,27,1,6.240271323
Hamburg,Jenfeld,53.572563,10.11855,u1x0y284g39d,1300,EUR,61,63,2.5,1.06669066
Hamburg,Billstedt,53.541443,10.123319,u1x0w6gtd2mu,323.66,EUR,42,42.42,1,0.830359698
Hamburg,Hummelsbüttel,53.639832,10.036354,u1x1hku4xvrv,1270,EUR,49,90.38,3,0.209307314
Hamburg,Billbrook,53.531943,10.081746,u1x0t3jq1tqw,850,EUR,,50,2,0.595094416
Halstenbek,Poststraße 15-17,53.636597,9.843204,u1wcpupxg62g,660,EUR,58,57,2,
Hamburg,Marmstorf,53.440598,9.966369,u1x04b9611x2,847,EUR,13,62.4,2,0.376361446
Hamburg,Wilstorf,53.444508,9.997417,u1x053rbudqk,605,EUR,116,56,3,0.818181824
Hamburg,Ohlsdorf,53.622976,10.039714,u1x1h3y8qr1r,1000,EUR,,86,3,0.204866299
Hamburg,Bramfeld,53.614838,10.086491,u1x1j82c060y,218.09,EUR,51,37.72,1,0.540462389
Hamburg,Marmstorf,53.439484,9.96621,u1x04b35t9bg,800,EUR,49,40,1,0.288746387
Hamburg,Billstedt,53.545074,10.127481,u1x0w7wdemjp,1560,EUR,0,96.85,3,0.532783774
Hamburg,Billstedt,53.545074,10.127481,u1x0w7wdemjp,1235,EUR,0,76.48,2,0.532783774
Hamburg,Billstedt,53.545074,10.127481,u1x0w7wdemjp,1585,EUR,0,99.17,3,0.532783774
Hamburg,Billstedt,53.545074,10.127481,u1x0w7wdemjp,1535,EUR,0,96.43,3,0.532783774
Hamburg,Hummelsbüttel,53.642475,10.038326,u1x1hmmdjfn7,1931,EUR,2,106.15,4,0.313874477
Hamburg,Jenfeld,53.568316,10.138885,u1x0wxyfj1ue,534,EUR,,34,2,0.902734362
Hamburg,Rissen,53.62271,9.813792,u1wcp3dnvvts,1070,EUR,,54.9,2,5.675162425
Hamburg,Rissen,53.561873,9.743847,u1wbtwxk80fc,1500,EUR,,79.57,3,2.669938203
Hamburg,Rissen,53.625544,9.812327,u1wcp61p7vcq,850,EUR,,41.37,2,5.852077339
Hamburg,Rissen,53.567972,9.804248,u1wbxpg0p99p,650,EUR,,30.96,1,3.666534746
Hamburg,Rissen,53.53357,9.721236,u1wbt1qz9hwz,1500,EUR,,79.43,3,6.141244747
Hamburg,Rissen,53.560073,9.744496,u1wbtwrdp1qb,1700,EUR,,94.84,3.5,2.84878577
Hamburg,Rissen,53.541642,9.791861,u1wbwffnwvkz,1010,EUR,,51.67,2,5.330206427
Hamburg,Rissen,53.5945,9.808611,u1wbzhw6t4ym,800,EUR,,39.89,2,3.614821135
Hamburg,Rissen,53.63187,9.712375,u1wcj52k69pw,830,EUR,,41.66,2,5.995211953
Hamburg,Billstedt,53.595795,10.189349,u1x0zugdjh36,790,EUR,24,77,3,6.826561445
Hamburg,Tonndorf,53.530673,10.167534,u1x0x2gyb8wy,800,EUR,51,79,2.5,7.071820966
Hamburg,Wilstorf,53.439999,9.993973,u1x052mqs3y7,420,EUR,52,36.63,2,0.87037031
Hamburg,Wilstorf,53.439957,9.994369,u1x052mwmdj8,710,EUR,53,71.21,3,0.891384014
Hamburg,Langenhorn,53.631126,10.05835,u1x1hghrbw92,640,EUR,69,43.44,2,4.866377429
Halstenbek,Neuer Weg 30,53.63887,9.836581,u1wcpudv0fn6,1290,EUR,24,100,3,
Pinneberg,,53.648079,9.782822,u1wcnw7dsqbb,1283,EUR,58,94,3.5,
Pinneberg,,53.632751,9.850064,u1x105s97jkj,1020,EUR,58,68,2,
Hamburg,Langenhorn,53.696668,10.063032,u1x1kzptv8kt,907,EUR,,59,2.5,5.173033379
